133.6,-134.9,-45.1,46.8
133.3,-134.5,-44.5,46.5
133.3,-133.9,-44.2,46.2
133.3,-133.6,-43.6,46.1
133.2,-133.4,-43.5,45.7
133.2,-133.3,-43.5,45.4
133.3,-133.3,-43.4,45.1
133.4,-133,-43.3,45.4
133.9,-132.5,-43.1,45.8
134.1,-132.2,-43.2,46
134.1,-132.2,-43.2,46
134.1,-132.2,-43.2,46
134.6,-131.7,-42.8,46.5
134.6,-131.7,-43,46.5
134.5,-131.9,-43,46.4
134.5,-132,-42.9,46.4
134.7,-132.1,-43.1,46.3
134.7,-132.1,-43.1,46.3
134.6,-132.3,-43.3,46.2
134.6,-132.4,-43.4,46.1
134.5,-132.6,-44,45.7
134.7,-132.9,-44.2,45.3
134.3,-133.1,-44.3,45.1
134.3,-133.3,-44.3,45
134.2,-133.7,-44.6,44.9
134.5,-134.1,-44.5,45.1
134.6,-134.3,-43.9,45.7
134.4,-134.2,-43.7,46.3
134.5,-134,-43.4,46.7
134.8,-133.8,-43.1,47
134.7,-133.4,-42.9,47.3
134.7,-133.1,-42.7,46.9
134.6,-132.8,-42.8,46.9
134.4,-132.9,-42.8,46.5
134.4,-132.9,-42.7,46.2
134.2,-132.9,-42.9,46.1
134.3,-133,-42.8,46.1
134.1,-133,-42.9,46.3
134.1,-133,-42.9,46.3
134.4,-133.1,-43,46.5
134.6,-133,-43.2,46.8
134.9,-133.2,-42.8,47
135.2,-133.2,-42.5,47.3
134.7,-133.9,-43,47.1
134.3,-133.3,-43.2,47
133.9,-132.8,-43.4,46.9
133.7,-132.9,-43.8,46.5
133.3,-132.6,-44.1,46.1
133,-132.4,-44.3,45.8
133.5,-132,-43.5,46.1
133.7,-132.6,-43.3,46.2
133.8,-133.1,-43.3,46.3
133.8,-132.9,-43.2,46.2
133.8,-133.1,-43,46
133.8,-133.2,-43,45.9
133.9,-133,-43,45.7
134.3,-132.9,-42.9,45.6
134.2,-132.7,-42.7,45.6
134.3,-132.6,-42.6,45.8
134.4,-132.4,-42.6,45.9
134.6,-132.2,-42.7,46.1
134.5,-132.2,-42.9,46.3
134.4,-132.6,-43.2,46.4
134.6,-132.9,-43.5,46.4
134.6,-133,-43.5,46.7
134.8,-132.7,-43.4,46.9
134.8,-132.8,-43.4,47
134.7,-132.2,-43.5,46.6
134.7,-131.9,-43.8,46.4
134.7,-132.2,-44,46.2
134.9,-132.4,-44.1,46
134.6,-132.5,-44.4,45.7
134.8,-132.6,-44.2,45.6
134.9,-133.3,-44.1,45.8
134.9,-133.8,-43.9,45.6
134.9,-133.7,-43.9,45.4
134.6,-133.5,-43.9,45.3
134.6,-133.3,-43.9,45.2
134.6,-133.2,-44.1,45.1
134.6,-133,-44,45.2
134.6,-132.8,-43.9,45.4
134.7,-133,-43.7,45.5
134.8,-133.1,-43.7,45.7
134.8,-133.3,-43.5,45.8
134.8,-133.4,-43.4,46
135,-133.6,-43.4,46.1
134.9,-133.7,-43.4,46.3
134.9,-133.5,-43.4,46.2
134.8,-133.3,-43.4,46.1
134.8,-133.2,-43.5,45.9
134.8,-133,-43.5,45.8
134.5,-132.8,-43.5,45.7
134.4,-132.7,-43.5,45.5
134,-132.1,-43.2,45.6
133.7,-131.6,-43.5,45.9
133.5,-132.2,-43.2,46.2
133.2,-132.5,-43.5,46.5
133.1,-132.8,-43.8,46.8
133.1,-132.7,-44.1,46.2
133.4,-133.2,-44.5,45.7
133.7,-133.6,-44.2,45.2
