106,-126.8,-16.8,46
106.4,-127,-16.5,45.7
106.9,-126.7,-16.4,45.6
107.1,-126.3,-16.5,45.8
107.2,-126,-16.2,45.9
107.3,-125.4,-16.2,46.2
107.2,-125.8,-16.3,46.4
107.3,-126.1,-16.3,46.7
107.1,-126.8,-16.6,46.6
107.4,-128.7,-16.8,46.5
107.3,-129.1,-16.8,46.5
107.5,-130.7,-16.8,46.4
107.5,-130.8,-16.6,46.3
107.4,-131.1,-16.7,46.2
107.4,-131.2,-16.8,46.1
107.3,-131.3,-16.8,46
107.2,-131.2,-16.8,45.9
106.8,-131.3,-16.9,46.1
106.4,-131.1,-17,46.3
106.1,-131.2,-17.1,46.6
105.8,-130.9,-17.1,46.8
105.7,-131,-17.2,46.7
105.7,-130.9,-17.3,47
106,-130.9,-17.2,46.7
106.2,-130.9,-17.3,46.4
106.5,-131.2,-17.3,46.2
106.7,-131.3,-17.4,45.9
106.9,-131.5,-17.1,46.1
106.9,-131.6,-16.7,45.8
107.1,-131.5,-16.5,45.7
107.5,-131.7,-16.5,45.6
107.6,-131.8,-16.2,45.4
108,-131.6,-16.4,45.3
108.2,-131.5,-16.6,44.9
107.8,-131.1,-16.9,45.2
107.7,-131.1,-16.8,45.1
107.7,-131.6,-16.9,45
107.6,-131.7,-17,45.7
107.3,-130.3,-17.4,45.9
107.1,-130.4,-17.7,45.9
107.1,-130.1,-17.8,46.1
107,-129.7,-18,46.7
107,-129.1,-18,47
107.2,-129.4,-17.8,46.9
107.4,-130.5,-17.4,47
107.7,-130.4,-17.2,46.8
108,-130.2,-17.2,46.9
108,-130.4,-17.1,46.7
107.9,-130.7,-17.1,46.6
107.8,-131.8,-17.2,46.3
107.5,-132.4,-17.4,46.2
107.7,-132.7,-17.5,46.4
107.7,-132.8,-17.5,46.3
107.5,-132.9,-17.4,46.2
107.7,-132.4,-17.1,45.8
107.7,-132.3,-16.9,45.8
107.7,-132.2,-16.8,45.7
107.6,-131.7,-16.6,45.6
107.4,-131.4,-16.7,45.5
107.4,-131.4,-15.6,45.6
107.3,-131.2,-15.8,46
107.2,-131.2,-16.1,46.4
107.2,-131,-16.4,46.8
107.3,-131,-16.2,46.8
107.5,-130.8,-16.3,46.9
107.5,-130.8,-17.5,46.8
107.7,-130.9,-17.5,46.6
107.7,-131.1,-17.3,46.5
107.7,-131.2,-17.2,46.4
107.7,-131.4,-17.4,46.5
107.4,-131.5,-17.2,46.7
107.1,-131.4,-17,46.8
107.3,-131.3,-16.7,47
107.5,-131.2,-16.6,47
107.6,-131.3,-16.7,46.8
107.7,-131.1,-16.9,46.7
107.9,-131.1,-17.2,46.6
107.9,-130.8,-16.9,46.5
107.9,-131,-16.7,46.4
108.1,-131,-16.5,46.6
108.1,-131.3,-16.8,46.9
107.8,-131.4,-17.3,47
107.6,-130.9,-17.8,47.1
107.5,-131.6,-18.3,47
107.3,-131.3,-18.4,46.7
107.3,-131.3,-18.4,46.4
107.5,-131.6,-18.6,46.1
107.8,-131.4,-18.3,46
108.2,-131.6,-18,45.9
108.2,-130.8,-17.8,46.2
108.2,-130.9,-17.7,46.4
108.1,-130.8,-17.7,46.2
108.1,-130.3,-17.5,46.4
108.1,-130.4,-17.3,46.5
